episode,episode_reward,smoothed_reward
2566,-3081.0,-23616.44
2567,-3748.0,-23620.3
2568,-4598.0,-23622.289999999997
2569,-3380.0,-13630.19
2570,-3392.0,-13626.630000000003
2571,-3984.0,-13617.890000000001
2572,-3754.0,-13618.330000000002
2573,-4457.0,-13607.470000000001
2574,-1003360.0,-13608.86
2575,-4326.0,-13589.34
2576,-2659.0,-13580.740000000002
2577,-3541.0,-13586.050000000001
2578,-2637.0,-13571.62
2579,-2323.0,-13573.340000000002
2580,-4227.0,-13573.0
2581,-3716.0,-13576.26
2582,-3394.0,-13567.03
2583,-2677.0,-13563.27
2584,-3895.0,-13571.28
2585,-3898.0,-13565.91
2586,-3030.0,-13553.44
2587,-3515.0,-13549.89
2588,-4002.0,-13546.98
2589,-3071.0,-13543.400000000001
2590,-2963.0,-13555.330000000002
2591,-3353.0,-13560.750000000002
2592,-3804.0,-13564.770000000002
2593,-3925.0,-13561.820000000002
2594,-3041.0,-13554.880000000001
2595,-4266.0,-13564.300000000001
2596,-3420.0,-13556.92
2597,-4714.0,-13557.979999999998
2598,-3656.0,-13557.899999999998
2599,-4140.0,-13549.220000000001
2600,-2969.0,-13543.76
2601,-3954.0,-13557.640000000001
2602,-3539.0,-13555.610000000002
2603,-3604.0,-13564.600000000002
2604,-4291.0,-13558.210000000003
2605,-4642.0,-13552.960000000005
2606,-3881.0,-13552.680000000002
2607,-3907.0,-13561.990000000002
2608,-3416.0,-13571.400000000001
2609,-3063.0,-13571.75
2610,-3406.0,-13572.24
2611,-3399.0,-13556.3
2612,-3576.0,-23546.4
2613,-3072.0,-23546.600000000002
2614,-3976.0,-33553.55
2615,-3005.0,-33552.64
2616,-4292.0,-33547.86
2617,-4091.0,-33556.55
2618,-3974.0,-33547.65000000001
2619,-3212.0,-33540.83000000001
2620,-2187.0,-33545.71000000001
2621,-3091.0,-33549.51000000001
2622,-3037.0,-33545.91
2623,-3543.0,-33537.06
2624,-2715.0,-33531.65
2625,-3018.0,-23537.11
2626,-3933.0,-23531.180000000004
2627,-3206.0,-23542.310000000005
2628,-3410.0,-23546.400000000005
2629,-2655.0,-23550.300000000007
2630,-3910.0,-23566.550000000003
2631,-3373.0,-23567.300000000003
2632,-3193.0,-23569.41
2633,-3966.0,-23569.339999999997
2634,-3731.0,-23589.41
2635,-3051.0,-23584.54
2636,-3607.0,-23575.690000000002
2637,-3081.0,-23592.030000000002
2638,-3012.0,-23599.420000000002
2639,-3911.0,-23598.390000000003
2640,-3964.0,-23607.170000000006
2641,-3958.0,-23624.380000000005
2642,-3081.0,-23633.77
2643,-2666.0,-23631.239999999998
2644,-5190.0,-23624.199999999997
2645,-3550.0,-23627.989999999998
2646,-3888.0,-23615.699999999997
2647,-3018.0,-23620.73
2648,-3412.0,-23607.420000000002
2649,-3377.0,-23613.04
2650,-4047.0,-23602.100000000002
2651,-3753.0,-23611.810000000005
2652,-3903.0,-23615.130000000005
2653,-3153.0,-23622.480000000007
2654,-3418.0,-23617.010000000006
2655,-3571.0,-23613.04
2656,-4294.0,-33601.97
2657,-4350.0,-33596.79
2658,-3964.0,-33597.380000000005
2659,-3165.0,-33593.9
2660,-3377.0,-33593.57000000001
2661,-1002790.0,-33602.61000000001
2662,-3420.0,-33607.58
2663,-1003328.0,-33602.59
2664,-3903.0,-33603.56999999999
2665,-3400.0,-33600.93
2666,-3950.0,-33604.79
2667,-2858.0,-33588.420000000006
2668,-3916.0,-33590.67000000001
2669,-3868.0,-33586.46000000001
2670,-3772.0,-33590.32000000001
2671,-3624.0,-33604.71000000001
2672,-2869.0,-33613.090000000004
2673,-3916.0,-33625.700000000004
2674,-3906.0,-33622.18000000001
2675,-3733.0,-33634.57000000001
2676,-3772.0,-33636.16
2677,-3950.0,-33627.22
2678,-3027.0,-33628.92999999999
2679,-3948.0,-33633.929999999986
2680,-4302.0,-33637.98999999999
2681,-3927.0,-33635.329999999994
2682,-3387.0,-33632.0
2683,-4684.0,-33630.68
2684,-3408.0,-33629.19
2685,-3013.0,-33626.18000000001
2686,-4664.0,-33629.97000000001
2687,-4254.0,-43637.82000000001
2688,-3899.0,-43637.08000000001
2689,-3949.0,-43642.33000000001
2690,-4684.0,-43646.00000000001
2691,-4292.0,-43649.32000000001
2692,-3551.0,-43653.04000000001
2693,-3221.0,-43664.61
2694,-3420.0,-43668.530000000006
2695,-3037.0,-43663.030000000006
2696,-3923.0,-43650.780000000006
2697,-3383.0,-43650.76000000001
2698,-4218.0,-43660.030000000006
2699,-3046.0,-43653.89000000001
2700,-3940.0,-43650.21
2701,-4286.0,-43651.229999999996
2702,-4274.0,-43649.06
2703,-3057.0,-43653.28999999999
2704,-3894.0,-43655.38
2705,-1003535.0,-43658.86
2706,-3363.0,-43653.47000000001
2707,-3966.0,-43645.100000000006
2708,-3068.0,-43644.380000000005
2709,-3030.0,-43637.38
2710,-4310.0,-43652.18
2711,-3896.0,-43652.52
2712,-3077.0,-33651.369999999995
2713,-3170.0,-33646.1
2714,-3712.0,-23659.86
2715,-3391.0,-23656.820000000003
2716,-2655.0,-23653.150000000005
2717,-4316.0,-23656.430000000004
2718,-3553.0,-23667.000000000004
2719,-3598.0,-23667.440000000002
2720,-3626.0,-23659.68
2721,-3929.0,-23655.64
2722,-4298.0,-23654.53
2723,-3191.0,-23664.91
2724,-3954.0,-23661.170000000002
2725,-3177.0,-23658.05
2726,-3039.0,-23651.21
2727,-3377.0,-23657.82
2728,-3910.0,-23659.260000000002
2729,-3061.0,-23664.300000000007
2730,-3644.0,-23667.100000000002
2731,-3040.0,-23654.850000000002
2732,-3061.0,-23655.2
2733,-3817.0,-23660.489999999998
2734,-3430.0,-23647.39
2735,-3430.0,-23640.18
2736,-1004392.0,-23647.59
2737,-3007.0,-23638.670000000002
2738,-3537.0,-23635.3
2739,-4278.0,-23632.71
2740,-4296.0,-23620.91
2741,-4330.0,-23604.27
2742,-4238.0,-23600.570000000003
2743,-3058.0,-23599.0
2744,-4640.0,-23602.88
2745,-2325.0,-23611.7
2746,-3886.0,-23627.789999999997
2747,-3945.0,-23624.210000000003
2748,-2798.0,-23620.170000000002
2749,-3009.0,-23617.690000000006
2750,-4149.0,-23610.210000000006
2751,-3536.0,-23610.47
2752,-4326.0,-23599.72
2753,-3362.0,-23599.53
2754,-3766.0,-23608.399999999998
2755,-3032.0,-23603.5
2756,-3457.0,-13598.359999999999
2757,-4278.0,-13607.45
2758,-3264.0,-13605.33
2759,-4645.0,-13608.38
2760,-3411.0,-13609.14
2761,-2675.0,-13601.410000000002
2762,-2893.0,-13589.02
2763,-4704.0,-13584.800000000001
2764,-3599.0,-23592.36
2765,-3033.0,-23578.530000000002
2766,-4278.0,-23578.770000000004
2767,-3915.0,-23591.350000000002
2768,-3960.0,-23583.800000000007
2769,-3092.0,-23581.96
2770,-3368.0,-23572.55
2771,-3513.0,-23579.449999999997
2772,-3907.0,-23570.219999999998
2773,-3542.0,-23563.38
2774,-3594.0,-23568.870000000003
2775,-3049.0,-33561.1
2776,-4433.0,-33566.81
2777,-4094.0,-33563.03
2778,-3531.0,-33559.1
2779,-4228.0,-33559.15
2780,-3077.0,-33562.46
2781,-3962.0,-33556.45
2782,-3916.0,-33563.280000000006
2783,-3374.0,-33567.88
2784,-2687.0,-33559.479999999996
2785,-3754.0,-33559.01
2786,-3772.0,-33551.24
2787,-3917.0,-23546.42
2788,-3640.0,-23559.469999999998
2789,-2769.0,-23550.649999999994
2790,-3020.0,-23538.609999999997
2791,-3922.0,-23525.800000000003
2792,-3394.0,-23525.6
2793,-3609.0,-23517.260000000002
2794,-4302.0,-23525.96
2795,-4646.0,-23522.149999999998
2796,-3565.0,-23525.809999999998
2797,-2979.0,-23511.979999999996
2798,-3970.0,-23510.199999999997
2799,-2298.0,-23525.059999999998
2800,-3966.0,-23534.31
2801,-3211.0,-23526.79
2802,-4255.0,-23517.960000000003
2803,-3944.0,-23501.23
2804,-3404.0,-23494.73
2805,-3021.0,-23499.789999999997
2806,-4272.0,-23511.51
2807,-3754.0,-23523.180000000008
2808,-3373.0,-23519.240000000005
2809,-3106.0,-23511.990000000005
2810,-3537.0,-23497.490000000005
2811,-2657.0,-23502.220000000005
2812,-2655.0,-23511.050000000007
2813,-1003926.0,-23516.370000000006
2814,-2329.0,-23497.510000000006
2815,-3415.0,-23501.360000000004
2816,-3913.0,-23501.45
2817,-3561.0,-23492.83
2818,-3369.0,-23492.88
2819,-2657.0,-23483.559999999998
2820,-4316.0,-23495.7
2821,-3006.0,-23501.470000000005
2822,-3614.0,-23503.480000000003
2823,-3740.0,-33503.44
2824,-1003177.0,-33500.020000000004
2825,-3748.0,-33490.61
2826,-2661.0,-33496.72
2827,-2984.0,-33493.45
2828,-3915.0,-33491.229999999996
2829,-3392.0,-33486.03
2830,-3043.0,-33481.43
2831,-3723.0,-33489.75
2832,-3521.0,-33484.14
2833,-2977.0,-33487.920000000006
2834,-3383.0,-33499.2
2835,-2653.0,-33508.37
2836,-3910.0,-33510.21
2837,-4312.0,-33502.23999999999
2838,-2655.0,-33498.579999999994
2839,-3074.0,-33499.72
2840,-3015.0,-33503.03
2841,-4310.0,-33499.5
2842,-3404.0,-33494.54000000001
2843,-3928.0,-43486.95
2844,-4259.0,-43478.17
2845,-2691.0,-43461.98999999999
2846,-2503.0,-43449.51999999999
2847,-3767.0,-43442.75999999999
2848,-4284.0,-53464.759999999995
2849,-3934.0,-53448.409999999996
2850,-3397.0,-53461.659999999996
2851,-2653.0,-53460.94
2852,-2653.0,-53455.83
2853,-2712.0,-53447.12
2854,-4272.0,-53446.95999999999
2855,-4204.0,-53445.27999999999
2856,-4624.0,-53454.17999999999
2857,-3884.0,-53441.909999999996
2858,-2539.0,-53438.13999999999
2859,-3195.0,-53443.52
2860,-3884.0,-53462.469999999994
2861,-3558.0,-53455.48999999999
2862,-3425.0,-53471.979999999996
2863,-2818.0,-53477.399999999994
2864,-3984.0,-43474.11
2865,-3042.0,-43483.08
2866,-3416.0,-43489.89
2867,-3920.0,-43486.36000000001
2868,-3028.0,-43493.59
2869,-4306.0,-43499.159999999996
2870,-3945.0,-43505.259999999995
2871,-3714.0,-43508.85999999999
2872,-1003903.0,-43515.090000000004
2873,-3200.0,-43511.0
2874,-2653.0,-43496.3
2875,-3660.0,-33505.21
2876,-4106.0,-33496.49
2877,-3872.0,-33512.48999999999
2878,-3011.0,-33513.009999999995
2879,-3768.0,-33513.06
2880,-3909.0,-33522.02
2881,-3401.0,-33531.21
2882,-4294.0,-33533.24999999999
2883,-4502.0,-33544.2
2884,-3604.0,-33549.72
2885,-3938.0,-33553.27
2886,-2975.0,-33555.39
2887,-3551.0,-33546.44
2888,-3754.0,-33537.62000000001
2889,-3100.0,-33550.41000000001
2890,-2667.0,-33566.280000000006
2891,-3426.0,-33578.850000000006
2892,-1002635.0,-33567.79
2893,-2731.0,-33576.46000000001
2894,-2684.0,-33580.15000000001
2895,-3399.0,-33575.44
2896,-2889.0,-33591.51
2897,-1005179.0,-33595.270000000004
2898,-2335.0,-33593.560000000005
2899,-3623.0,-33590.30000000001
2900,-3894.0,-33585.990000000005
2901,-2700.0,-33589.38
2902,-3384.0,-33593.240000000005
2903,-3928.0,-33609.47
2904,-3236.0,-33618.240000000005
2905,-3911.0,-33618.4
2906,-3045.0,-33611.61
2907,-3377.0,-33599.83
2908,-3911.0,-33596.95
2909,-5001.0,-33604.259999999995
2910,-2839.0,-33608.579999999994
2911,-4306.0,-33599.94999999999
2912,-3197.0,-33600.049999999996
2913,-3597.0,-33601.579999999994
2914,-3226.0,-33612.939999999995
2915,-4096.0,-33599.89
2916,-3560.0,-33605.29
2917,-4284.0,-33604.670000000006
2918,-3926.0,-33604.92
2919,-3267.0,-33601.21
2920,-4676.0,-33593.56
2921,-3629.0,-33588.35
2922,-3205.0,-33590.73
2923,-2270.0,-23594.58
2924,-4068.0,-23598.110000000004
2925,-2876.0,-23609.300000000003
2926,-4261.0,-23610.22
2927,-3036.0,-23612.34
2928,-3920.0,-23607.450000000008
2929,-4288.0,-23611.060000000005
2930,-3962.0,-33605.87
2931,-3927.0,-33604.26
2932,-4616.0,-33609.53
2933,-3529.0,-33604.37
2934,-3738.0,-33588.26
2935,-2865.0,-33591.33
2936,-3015.0,-43589.05
2937,-3430.0,-43598.340000000004
2938,-3934.0,-43597.17
2939,-4661.0,-43601.85
2940,-4272.0,-43607.21
2941,-3204.0,-43616.70999999999
2942,-4271.0,-43609.259999999995
2943,-4297.0,-33620.60999999999
2944,-3788.0,-33632.81999999999
2945,-4298.0,-33641.74999999999
2946,-2879.0,-33638.63
2947,-3596.0,-33628.009999999995
2948,-3958.0,-23603.33
2949,-3503.0,-23615.899999999998
2950,-3736.0,-23609.829999999998
2951,-3039.0,-23608.35
2952,-4276.0,-23623.84
2953,-3589.0,-23633.28
2954,-4288.0,-23624.159999999996
2955,-3525.0,-23629.1
2956,-3446.0,-23632.83
2957,-3596.0,-23636.600000000002
2958,-3270.0,-23642.670000000002
2959,-3627.0,-23639.300000000007
2960,-3021.0,-23631.990000000005
2961,-3568.0,-23641.4
2962,-3578.0,-23628.340000000004
2963,-3954.0,-23632.38
2964,-2679.0,-23623.129999999997
2965,-3582.0,-23617.32
2966,-3354.0,-23603.39
2967,-3945.0,-23600.54
2968,-2657.0,-23588.290000000005
2969,-3541.0,-23588.280000000002
2970,-3424.0,-23592.99
2971,-3952.0,-23581.74
2972,-4288.0,-23585.07
2973,-3553.0,-23579.55
2974,-3772.0,-23589.0
2975,-3752.0,-23578.87
2976,-4318.0,-23595.170000000002
2977,-3383.0,-23587.600000000006
2978,-3372.0,-23592.780000000006
2979,-1003249.0,-23585.990000000005
2980,-3748.0,-23576.750000000004
2981,-3928.0,-23564.100000000002
2982,-3778.0,-23561.8
2983,-2891.0,-23558.72
2984,-3911.0,-23562.920000000002
2985,-1003710.0,-23556.13
2986,-3904.0,-23554.620000000006
2987,-3434.0,-23554.300000000007
2988,-4222.0,-23557.240000000005
2989,-3636.0,-23560.410000000003
2990,-3617.0,-23546.17
2991,-2681.0,-23542.829999999998
2992,-3770.0,-23539.440000000002
2993,-3952.0,-23536.230000000003
2994,-3577.0,-23523.780000000006
2995,-3087.0,-23518.190000000006
2996,-1827.0,-23501.960000000003
2997,-2711.0,-23512.470000000005
2998,-3592.0,-23510.31
2999,-3016.0,-23513.35
3000,-3746.0,-23516.0
3001,-4249.0,-23512.68
3002,-4328.0,-23512.88
3003,-3016.0,-23512.980000000003
3004,-3730.0,-23525.370000000003
3005,-4284.0,-23525.190000000002
3006,-3422.0,-23524.500000000004
3007,-3984.0,-23529.480000000003
3008,-3574.0,-23529.610000000004
3009,-4270.0,-23532.700000000004
3010,-3780.0,-23539.370000000003
3011,-3000.0,-23548.420000000002
3012,-3601.0,-23555.879999999997
3013,-2672.0,-23559.639999999996
3014,-2645.0,-23548.969999999998
3015,-2703.0,-23552.94
3016,-3275.0,-23560.16
3017,-3059.0,-23559.149999999998
3018,-3925.0,-23562.76
3019,-3738.0,-23573.609999999997
3020,-3551.0,-23565.010000000002
3021,-3962.0,-23566.960000000003
3022,-2653.0,-23562.780000000002
3023,-3215.0,-23550.590000000004
3024,-3055.0,-23549.300000000003
3025,-4506.0,-23538.680000000004
3026,-3504.0,-23526.140000000003
3027,-3554.0,-23522.270000000004
3028,-3241.0,-23522.8
3029,-3364.0,-23528.140000000003
3030,-2697.0,-13538.64
3031,-3697.0,-13535.44
3032,-4308.0,-13531.81
3033,-3949.0,-13533.91
3034,-3059.0,-13541.93
3035,-2714.0,-13533.029999999999
3036,-2983.0,-3533.31
3037,-3724.0,-13520.26
3038,-4251.0,-13532.68
3039,-3237.0,-13524.470000000001
3040,-3938.0,-13529.150000000001
3041,-2865.0,-13528.57
3042,-3950.0,-13534.15
3043,-3052.0,-13532.04
3044,-3229.0,-13519.939999999999
3045,-2675.0,-13517.549999999997
3046,-3930.0,-13517.319999999998
3047,-3380.0,-23529.85
3048,-4262.0,-23537.059999999998
3049,-3768.0,-23531.47
3050,-3404.0,-23531.960000000003
3051,-3059.0,-33515.75000000001
3052,-4286.0,-33512.57000000001
3053,-4828.0,-33501.48
3054,-4270.0,-33501.12
3055,-3456.0,-33503.3
3056,-3944.0,-33500.26000000001
3057,-3609.0,-33505.94000000001
3058,-3579.0,-33492.770000000004
3059,-4294.0,-33496.47000000001
3060,-3926.0,-33487.54
3061,-4314.0,-33492.72
3062,-3954.0,-33494.49
3063,-2887.0,-33492.39
3064,-3076.0,-33495.89000000001
3065,-4304.0,-33499.47
3066,-3253.0,-33508.78
3067,-4306.0,-33509.66999999999
3068,-3742.0,-33505.72999999999
3069,-2681.0,-33498.71
3070,-3619.0,-33496.770000000004
3071,-3534.0,-33494.920000000006
3072,-3069.0,-33494.40000000001
3073,-3424.0,-33510.91
3074,-2710.0,-33513.14
3075,-2498.0,-43516.88999999999
3076,-3931.0,-43507.60999999999
3077,-3436.0,-43511.87999999999
3078,-3906.0,-43503.439999999995
3079,-4299.0,-43506.45
3080,-3428.0,-43519.229999999996
3081,-3565.0,-43531.26
3082,-3988.0,-43520.9
3083,-3693.0,-43520.76
3084,-3021.0,-43511.850000000006
3085,-3738.0,-43515.23
3086,-1002599.0,-53513.72
3087,-4676.0,-53523.729999999996
3088,-3401.0,-53525.67
3089,-4104.0,-53507.159999999996
3090,-3559.0,-53510.52999999999
3091,-3239.0,-63504.719999999994
3092,-3559.0,-63515.689999999995
3093,-2742.0,-73518.51
3094,-3338.0,-73523.79000000001
3095,-3064.0,-73525.72000000002
3096,-1003080.0,-73526.40000000001
3097,-3432.0,-73529.88
3098,-3033.0,-73526.54000000001
3099,-3065.0,-73523.84
3100,-1002125.0,-73514.58
3101,-3931.0,-73523.22
3102,-3219.0,-73528.34999999999
3103,-2980.0,-73525.65
3104,-3948.0,-73507.62
3105,-3980.0,-73499.2
3106,-3990.0,-73495.22
3107,-2667.0,-73489.88
3108,-3944.0,-73496.69
3109,-3377.0,-73494.56999999999
3110,-4298.0,-83481.96999999999
3111,-3177.0,-83476.68999999999
3112,-3391.0,-83474.24999999999
3113,-3022.0,-83478.45
3114,-3003.0,-83479.7
3115,-3634.0,-83493.98
3116,-3364.0,-83490.21
3117,-2665.0,-83497.26
3118,-3223.0,-83484.7
3119,-3544.0,-83474.43
3120,-3366.0,-83479.0
3121,-3910.0,-83476.59000000001
3122,-4304.0,-83480.12
3123,-3438.0,-83479.87
3124,-1003430.0,-83476.43000000001
3125,-3578.0,-83476.08
3126,-3931.0,-83488.64
3127,-2710.0,-83495.32999999999
3128,-3542.0,-83495.66999999998
3129,-4642.0,-83495.73999999999
3130,-3900.0,-83483.03
3131,-2661.0,-83475.68
3132,-4294.0,-83475.24
3133,-3058.0,-83465.97
3134,-3397.0,-83464.86000000002
3135,-1002563.0,-93455.73000000003
3136,-3984.0,-93454.89
3137,-3918.0,-83463.0
3138,-2400.0,-83448.40999999999
3139,-3574.0,-83449.67
3140,-1003357.0,-83435.85
3141,-3962.0,-83437.28000000001
3142,-1004232.0,-83447.85000000002
3143,-3580.0,-83455.3
3144,-3422.0,-83458.29999999999
3145,-2743.0,-83458.74999999999
3146,-4278.0,-83467.46999999999
3147,-3046.0,-73467.24
3148,-3992.0,-73467.24000000002
3149,-2842.0,-73474.44000000002
3150,-4268.0,-83486.15000000001
3151,-3572.0,-73491.68999999999
3152,-4016.0,-73483.05999999998
3153,-3025.0,-73481.38999999998
3154,-3428.0,-73487.89
3155,-3058.0,-73487.79000000001
3156,-3410.0,-73485.70000000003
3157,-4290.0,-73472.53000000001
3158,-3367.0,-73477.91000000002
3159,-1003034.0,-73472.51
3160,-3398.0,-73478.04
3161,-4070.0,-73469.3
3162,-4374.0,-73468.45999999999
3163,-3012.0,-73470.71
3164,-4504.0,-73466.86
3165,-3927.0,-73469.43
3166,-3958.0,-73460.16
3167,-3050.0,-73453.25000000001
3168,-2715.0,-73447.83000000002
3169,-3138.0,-73449.69
3170,-3378.0,-73461.19
3171,-3887.0,-73463.13999999998
3172,-3044.0,-73456.28
3173,-3080.0,-73446.92
3174,-2675.0,-73442.70000000001
3175,-3754.0,-63442.98
3176,-4600.0,-63430.18000000001
3177,-3470.0,-63420.91
3178,-3913.0,-63424.13
3179,-3028.0,-63427.909999999996
3180,-2693.0,-63421.02999999999
3181,-3521.0,-63415.69
3182,-3061.0,-63422.72
3183,-3582.0,-63414.93000000001
3184,-1002108.0,-63418.06
3185,-3654.0,-63410.52
3186,-3410.0,-53428.09999999999
3187,-3217.0,-53418.670000000006
3188,-3527.0,-53413.37
3189,-2722.0,-53419.63
3190,-3702.0,-53422.92
3191,-4296.0,-43423.19999999999
3192,-4304.0,-43417.08
3193,-3042.0,-33408.09
3194,-3383.0,-33409.48
3195,-3936.0,-43402.03
3196,-3057.0,-43403.45
3197,-3432.0,-43384.049999999996
3198,-3753.0,-43389.74999999999
3199,-1004236.0,-43376.829999999994
3200,-2679.0,-43387.829999999994
3201,-3068.0,-43375.85999999999
3202,-3052.0,-53370.16999999999
3203,-3630.0,-53367.19999999999
3204,-3938.0,-53360.59999999999
3205,-3771.0,-53366.32
3206,-2673.0,-53366.329999999994
3207,-3205.0,-63362.28999999999
3208,-3404.0,-63354.81999999999
3209,-3930.0,-63355.369999999995
3210,-3424.0,-53352.32
3211,-3093.0,-53357.619999999995
3212,-3616.0,-53354.28
3213,-2637.0,-53342.69
3214,-3260.0,-53341.22
3215,-2707.0,-53326.76999999999
3216,-2673.0,-53314.189999999995
3217,-2123.0,-53323.28999999999
3218,-3409.0,-63311.95999999999
3219,-4694.0,-63330.93
3220,-3561.0,-63335.33
3221,-3224.0,-63335.969999999994
3222,-3368.0,-63327.52
3223,-3016.0,-63336.55999999999
3224,-3458.0,-63344.939999999995
3225,-2298.0,-63352.75
3226,-3004.0,-63354.24999999999
3227,-3032.0,-63345.85
3228,-3920.0,-63337.719999999994
3229,-3954.0,-63332.17
3230,-3366.0,-63332.58
3231,-3364.0,-63348.75
3232,-3515.0,-73343.95
3233,-3371.0,-73327.93
3234,-2643.0,-73335.06999999999
3235,-4321.0,-73343.18
3236,-3041.0,-83356.22999999998
3237,-3388.0,-83359.52999999998
3238,-3026.0,-83350.80999999998
3239,-3903.0,-83342.31
3240,-3385.0,-83348.94
3241,-3350.0,-83349.1
3242,-3333.0,-83336.90000000001
3243,-3719.0,-83331.28
3244,-1002677.0,-83335.03999999998
3245,-2885.0,-83327.95999999999
3246,-2338.0,-83322.45999999999
3247,-3616.0,-83322.22999999998
3248,-2700.0,-83318.5
3249,-3942.0,-83311.49
3250,-3071.0,-73303.67
3251,-1003003.0,-73316.3
3252,-3719.0,-73309.09
3253,-2365.0,-73313.04999999999
3254,-4000.0,-73303.46
3255,-3059.0,-73294.38
3256,-1003006.0,-73296.34999999999
3257,-3543.0,-73312.9
3258,-3422.0,-73320.60999999999
3259,-2729.0,-73324.10999999999
3260,-3928.0,-73320.72
3261,-3736.0,-73329.44000000002
3262,-3215.0,-73338.37000000001
3263,-2865.0,-83341.15000000001
3264,-3059.0,-83353.68000000001
3265,-2669.0,-83354.78
3266,-4868.0,-83370.43
3267,-1001917.0,-83373.89
3268,-4612.0,-83383.04000000002
3269,-3578.0,-83389.78000000001
3270,-3442.0,-83382.54000000001
3271,-3042.0,-83377.85
3272,-3948.0,-83384.62
3273,-3918.0,-83387.23999999999
3274,-3456.0,-83393.26
3275,-3904.0,-83398.37999999999
3276,-3760.0,-83406.0
3277,-2657.0,-83405.69
3278,-3358.0,-83409.31999999999
3279,-3069.0,-83416.65999999999
3280,-4310.0,-83398.50999999998
3281,-1003041.0,-83391.63999999998
3282,-1459.0,-83381.11999999998
3283,-4296.0,-83388.73
3284,-1002919.0,-83394.73999999999
3285,-1004959.0,-83399.1
3286,-3740.0,-83388.01
3287,-2345.0,-83387.84
3288,-2677.0,-83389.81
3289,-3385.0,-83386.2
3290,-3718.0,-83375.19
3291,-3076.0,-83382.46
3292,-3742.0,-83375.75
3293,-3418.0,-83376.46
3294,-2675.0,-83376.38999999998
3295,-3386.0,-73394.83
3296,-3034.0,-73401.95999999999
3297,-3059.0,-73409.30999999998
3298,-3052.0,-73408.81000000001
3299,-3454.0,-73417.4
3300,-3942.0,-73417.37999999999
3301,-2347.0,-73421.34999999998
3302,-3448.0,-63427.91999999999
3303,-2671.0,-63424.39000000001
3304,-3030.0,-63431.08
3305,-3968.0,-63429.049999999996
3306,-4328.0,-63441.42
3307,-3976.0,-53449.19999999999
3308,-3754.0,-53440.89
3309,-3591.0,-63430.0
3310,-4296.0,-63434.62
3311,-3986.0,-63442.07000000001
3312,-1003894.0,-63440.27
3313,-3890.0,-63445.25
3314,-3370.0,-63452.77
3315,-4272.0,-63448.80999999999
3316,-3019.0,-63465.119999999995
3317,-3038.0,-63456.35999999999
3318,-4083.0,-53474.70999999999
3319,-3970.0,-53471.34999999999
3320,-3092.0,-53475.06999999999
3321,-3901.0,-63468.06999999999
3322,-3630.0,-63464.23999999999
3323,-3618.0,-63458.74999999999
3324,-3970.0,-63449.37999999999
3325,-3060.0,-63453.87999999999
3326,-2973.0,-63452.91999999999
3327,-3395.0,-63446.10999999999
3328,-4654.0,-63443.15
3329,-2139.0,-63440.09
3330,-2679.0,-63449.079999999994
3331,-2312.0,-63445.149999999994
3332,-4276.0,-53463.780000000006
3333,-3972.0,-53475.920000000006
3334,-3079.0,-53466.82000000001
3335,-3212.0,-43477.350000000006
3336,-3024.0,-33454.93000000001
3337,-3585.0,-33456.77
3338,-2665.0,-33463.08999999999
3339,-2802.0,-33478.899999999994
3340,-4112.0,-33475.35
3341,-2679.0,-33481.03
3342,-3404.0,-33483.25000000001
3343,-3712.0,-33481.530000000006
3344,-4521.0,-33486.73
3345,-3598.0,-33490.29
3346,-3073.0,-33495.729999999996
3347,-3566.0,-33508.39
3348,-3559.0,-33512.740000000005
3349,-3940.0,-33524.84000000001
3350,-3468.0,-33522.57000000001
3351,-3660.0,-33519.18000000001
3352,-3366.0,-33542.33
3353,-3034.0,-33554.49
3354,-3797.0,-33551.090000000004
3355,-4296.0,-33560.43
3356,-3784.0,-33560.37
3357,-2712.0,-33550.969999999994
3358,-1002333.0,-33553.55999999999
3359,-3191.0,-33542.939999999995
3360,-4673.0,-33546.67
3361,-3556.0,-33535.84
3362,-3713.0,-33526.49999999999
3363,-3617.0,-23521.43
3364,-2663.0,-23522.949999999997
3365,-4300.0,-23523.009999999995
3366,-3992.0,-23527.009999999995
3367,-3752.0,-23530.589999999997
3368,-4276.0,-23534.51
3369,-3950.0,-23527.15
3370,-1002742.0,-23517.920000000002
3371,-2659.0,-23519.55
3372,-3399.0,-23507.08
3373,-2981.0,-23506.59
3374,-3906.0,-23497.579999999998
3375,-3808.0,-23486.95
3376,-3079.0,-23499.449999999997
3377,-2361.0,-23508.779999999995
3378,-3052.0,-23506.879999999997
3379,-3968.0,-23490.329999999998
3380,-3917.0,-23499.73
3381,-4904.0,-23509.08
3382,-2673.0,-23508.700000000004
3383,-3386.0,-23497.850000000002
3384,-3972.0,-23490.55
3385,-2717.0,-23492.039999999997
3386,-3924.0,-23499.189999999995
3387,-2977.0,-23495.799999999996
3388,-4258.0,-23486.94
3389,-3030.0,-23495.780000000002
3390,-4286.0,-23497.99
3391,-3298.0,-23501.350000000002
3392,-3570.0,-23510.890000000003
3393,-3938.0,-23519.77
3394,-3031.0,-23505.960000000003
3395,-3930.0,-23487.440000000002
3396,-4300.0,-23491.04
3397,-3494.0,-23507.160000000003
3398,-4262.0,-23505.960000000003
3399,-3227.0,-23493.640000000003
3400,-3603.0,-23491.5
3401,-4662.0,-23494.18
3402,-4664.0,-23494.980000000003
3403,-2331.0,-23493.650000000005
3404,-3964.0,-23490.000000000004
